Dovoljenja za gradnjo stavb: število stavb, njihova gradbena velikost;;;;;
in stanovanja v njih po: STATISTIÈNA REGIJA, LETO, INVESTITOR, TIP;;;;;
STAVBE , MERITVE;;;;;
;;;;;
Pomurska;;;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];81936
 ;2015;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];98817
 ;2016;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];137200
 ;2017;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];157651
Primorsko-notranjska;;;;;
 ;2007;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];104408
 ;2008;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];99690
 ;2009;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];66010
 ;2010;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];69626
 ;2011;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];45415
 ;2012;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];60716
 ;2013;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];40231
 ;2014;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];28661
 ;2015;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];49423
 ;2016;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];49965
 ;2017;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];47660
Goriška;;;;;
 ;2007;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];163149
 ;2008;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];249596
 ;2009;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];186817
 ;2010;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];105471
 ;2011;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];132749
 ;2012;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];100212
 ;2013;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];87973
 ;2014;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];65252
 ;2015;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];94712
 ;2016;;;;
 ; ;Investitor - SKUPAJ;;;
 ; ; ;Tip stavbe - SKUPAJ;;
 ; ; ; ;Površina stavb      [m2];109471
 ;2017;;;;
 ; ;Investitor - SKUPAJ;;;
