"";"Občine";"Leto";"Spol";"Izobrazba...SKUPAJ";"Osnovnošolska.ali.manj";"Srednješolska";"Višješolska..visokošolska";"Neznano"
"376";"Borovnica";2012;"Spol - SKUPAJ";1588;"189";953;"446";NA
"377";"Borovnica";2012;"Moški";876;"125";584;"167";NA
"378";"Borovnica";2012;"Ženske";712;"64";369;"279";NA
"379";"Borovnica";2013;"Spol - SKUPAJ";1623;"159";985;"479";NA
"380";"Borovnica";2013;"Moški";892;"104";601;"187";NA
"381";"Borovnica";2013;"Ženske";731;"55";384;"292";NA
"382";"Borovnica";2014;"Spol - SKUPAJ";1696;"150";1024;"522";NA
"383";"Borovnica";2014;"Moški";895;"99";606;"190";NA
"384";"Borovnica";2014;"Ženske";801;"51";418;"332";NA
"385";"Borovnica";2015;"Spol - SKUPAJ";1703;"154";1011;"538";NA
"386";"Borovnica";2015;"Moški";910;"104";603;"203";NA
"387";"Borovnica";2015;"Ženske";793;"50";408;"335";NA
"388";"Borovnica";2016;"Spol - SKUPAJ";1784;"153";1048;"583";NA
"389";"Borovnica";2016;"Moški";956;"99";635;"222";NA
"390";"Borovnica";2016;"Ženske";828;"54";413;"361";NA
"391";"Borovnica";2017;"Spol - SKUPAJ";1864;"142";1093;"629";NA
"392";"Borovnica";2017;"Moški";990;"93";654;"243";NA
"393";"Borovnica";2017;"Ženske";874;"49";439;"386";NA
"394";"Bovec";2005;"Spol - SKUPAJ";1278;"347";693;"221";17
"395";"Bovec";2005;"Moški";733;"198";411;"115";9
"396";"Bovec";2005;"Ženske";545;"150";282;"106";8
"397";"Bovec";2006;"Spol - SKUPAJ";1279;"336";698;"233";11
"398";"Bovec";2006;"Moški";734;"202";404;"118";9
"399";"Bovec";2006;"Ženske";545;"134";294;"115";2
"400";"Bovec";2007;"Spol - SKUPAJ";1336;"363";725;"235";12
"401";"Bovec";2007;"Moški";786;"226";431;"118";10
"402";"Bovec";2007;"Ženske";550;"137";294;"117";2
"403";"Bovec";2008;"Spol - SKUPAJ";1345;"357";728;"251";10
"404";"Bovec";2008;"Moški";780;"222";426;"125";8
"405";"Bovec";2008;"Ženske";565;"135";302;"126";2
"406";"Bovec";2009;"Spol - SKUPAJ";1249;"282";726;"234";7
"407";"Bovec";2009;"Moški";724;"180";430;"112";3
"408";"Bovec";2009;"Ženske";525;"103";296;"122";4
"409";"Bovec";2010;"Spol - SKUPAJ";1233;"251";724;"251";7
"410";"Bovec";2010;"Moški";713;"159";435;"117";2
"411";"Bovec";2010;"Ženske";520;"92";289;"134";5
"412";"Bovec";2011;"Spol - SKUPAJ";1259;"255";731;"273";NA
"413";"Bovec";2011;"Moški";706;"155";428;"123";NA
"414";"Bovec";2011;"Ženske";553;"100";303;"150";NA
"415";"Bovec";2012;"Spol - SKUPAJ";1228;"236";721;"271";NA
"416";"Bovec";2012;"Moški";685;"137";427;"121";NA
"417";"Bovec";2012;"Ženske";543;"99";294;"150";NA
"418";"Bovec";2013;"Spol - SKUPAJ";1093;"192";637;"264";NA
"419";"Bovec";2013;"Moški";623;"116";391;"116";NA
"420";"Bovec";2013;"Ženske";470;"76";246;"148";NA
"421";"Bovec";2014;"Spol - SKUPAJ";1120;"177";663;"280";NA
"422";"Bovec";2014;"Moški";633;"102";400;"131";NA
"423";"Bovec";2014;"Ženske";487;"75";263;"149";NA
"424";"Bovec";2015;"Spol - SKUPAJ";1123;"171";660;"292";NA
"425";"Bovec";2015;"Moški";626;"100";396;"130";NA
"426";"Bovec";2015;"Ženske";497;"71";264;"162";NA
"427";"Bovec";2016;"Spol - SKUPAJ";1181;"169";704;"308";NA
"428";"Bovec";2016;"Moški";641;"94";415;"132";NA
"429";"Bovec";2016;"Ženske";540;"75";289;"176";NA
"430";"Bovec";2017;"Spol - SKUPAJ";1193;"173";699;"321";NA
"431";"Bovec";2017;"Moški";646;"96";412;"138";NA
"432";"Bovec";2017;"Ženske";547;"77";287;"183";NA
"433";"Braslovče";2005;"Spol - SKUPAJ";2089;"393";1277;"392";28
"434";"Braslovče";2005;"Moški";1180;"230";768;"165";17
"435";"Braslovče";2005;"Ženske";909;"163";508;"227";11
"436";"Braslovče";2006;"Spol - SKUPAJ";2166;"399";1318;"420";29
"437";"Braslovče";2006;"Moški";1207;"236";778;"176";18
"438";"Braslovče";2006;"Ženske";959;"163";540;"244";11
"439";"Braslovče";2007;"Spol - SKUPAJ";2282;"425";1379;"455";23
"440";"Braslovče";2007;"Moški";1289;"264";815;"197";13
"441";"Braslovče";2007;"Ženske";993;"161";565;"258";9
"442";"Braslovče";2008;"Spol - SKUPAJ";2294;"421";1372;"484";16
"443";"Braslovče";2008;"Moški";1281;"260";803;"208";10
"444";"Braslovče";2008;"Ženske";1013;"161";570;"276";6
"445";"Braslovče";2009;"Spol - SKUPAJ";2226;"354";1358;"506";7
"446";"Braslovče";2009;"Moški";1234;"223";788;"217";6
"447";"Braslovče";2009;"Ženske";992;"132";570;"289";1
"448";"Braslovče";2010;"Spol - SKUPAJ";2166;"326";1310;"525";5
"449";"Braslovče";2010;"Moški";1219;"215";772;"228";4
"450";"Braslovče";2010;"Ženske";947;"111";538;"297";1
"451";"Braslovče";2011;"Spol - SKUPAJ";2228;"310";1317;"601";NA
"452";"Braslovče";2011;"Moški";1241;"197";785;"259";NA
"453";"Braslovče";2011;"Ženske";987;"113";532;"342";NA
"454";"Braslovče";2012;"Spol - SKUPAJ";2176;"251";1294;"631";NA
"455";"Braslovče";2012;"Moški";1206;"158";775;"273";NA
"456";"Braslovče";2012;"Ženske";970;"93";519;"358";NA
"457";"Braslovče";2013;"Spol - SKUPAJ";2179;"247";1275;"657";NA
"458";"Braslovče";2013;"Moški";1205;"152";773;"280";NA
"459";"Braslovče";2013;"Ženske";974;"95";502;"377";NA
"460";"Braslovče";2014;"Spol - SKUPAJ";2196;"248";1237;"711";NA
"461";"Braslovče";2014;"Moški";1221;"155";760;"306";NA
"462";"Braslovče";2014;"Ženske";975;"93";477;"405";NA
"463";"Braslovče";2015;"Spol - SKUPAJ";2188;"231";1219;"738";NA
"464";"Braslovče";2015;"Moški";1175;"136";721;"318";NA
"465";"Braslovče";2015;"Ženske";1013;"95";498;"420";NA
"466";"Braslovče";2016;"Spol - SKUPAJ";2269;"229";1241;"799";NA
"467";"Braslovče";2016;"Moški";1211;"134";745;"332";NA
"468";"Braslovče";2016;"Ženske";1058;"95";496;"467";NA
"469";"Braslovče";2017;"Spol - SKUPAJ";2329;"222";1262;"845";NA
"470";"Braslovče";2017;"Moški";1255;"137";762;"356";NA
"471";"Braslovče";2017;"Ženske";1074;"85";500;"489";NA
"472";"Brda";2005;"Spol - SKUPAJ";2074;"348";1308;"368";50
"473";"Brda";2005;"Moški";1115;"221";705;"157";32
"474";"Brda";2005;"Ženske";959;"128";603;"211";18
"475";"Brda";2006;"Spol - SKUPAJ";2106;"338";1322;"397";48
"476";"Brda";2006;"Moški";1134;"219";718;"165";32
"477";"Brda";2006;"Ženske";972;"120";604;"232";16
"478";"Brda";2007;"Spol - SKUPAJ";2227;"362";1383;"436";46
"479";"Brda";2007;"Moški";1201;"238";763;"169";32
"480";"Brda";2007;"Ženske";1026;"124";620;"267";15
"481";"Brda";2008;"Spol - SKUPAJ";2274;"358";1402;"469";45
"482";"Brda";2008;"Moški";1207;"235";761;"182";29
"483";"Brda";2008;"Ženske";1067;"123";641;"287";16
"484";"Brda";2009;"Spol - SKUPAJ";2165;"259";1413;"463";30
"485";"Brda";2009;"Moški";1154;"176";778;"179";21
"486";"Brda";2009;"Ženske";1011;"84";635;"284";9
"487";"Brda";2010;"Spol - SKUPAJ";2128;"232";1384;"485";27
"488";"Brda";2010;"Moški";1117;"158";751;"188";20
"489";"Brda";2010;"Ženske";1011;"74";633;"297";7
"490";"Brda";2011;"Spol - SKUPAJ";2109;"220";1368;"521";NA
"491";"Brda";2011;"Moški";1102;"149";751;"202";NA
"492";"Brda";2011;"Ženske";1007;"71";617;"319";NA
"493";"Brda";2012;"Spol - SKUPAJ";2064;"211";1321;"532";NA
"494";"Brda";2012;"Moški";1089;"147";735;"207";NA
"495";"Brda";2012;"Ženske";975;"64";586;"325";NA
"496";"Brda";2013;"Spol - SKUPAJ";2044;"202";1286;"556";NA
"497";"Brda";2013;"Moški";1069;"135";711;"223";NA
"498";"Brda";2013;"Ženske";975;"67";575;"333";NA
"499";"Brda";2014;"Spol - SKUPAJ";2096;"197";1309;"590";NA
"500";"Brda";2014;"Moški";1101;"135";726;"240";NA
"501";"Brda";2014;"Ženske";995;"62";583;"350";NA
"502";"Brda";2015;"Spol - SKUPAJ";2115;"193";1307;"615";NA
"503";"Brda";2015;"Moški";1120;"129";748;"243";NA
"504";"Brda";2015;"Ženske";995;"64";559;"372";NA
"505";"Brda";2016;"Spol - SKUPAJ";2157;"186";1301;"670";NA
"506";"Brda";2016;"Moški";1148;"127";759;"262";NA
"507";"Brda";2016;"Ženske";1009;"59";542;"408";NA
"508";"Brda";2017;"Spol - SKUPAJ";2202;"178";1296;"728";NA
"509";"Brda";2017;"Moški";1158;"120";753;"285";NA
"510";"Brda";2017;"Ženske";1044;"58";543;"443";NA
"511";"Brezovica";2005;"Spol - SKUPAJ";4234;"607";2669;"948";10
"512";"Brezovica";2005;"Moški";2306;"368";1543;"391";5
"513";"Brezovica";2005;"Ženske";1928;"240";1126;"557";5
"514";"Brezovica";2006;"Spol - SKUPAJ";4302;"599";2682;"1012";10
"515";"Brezovica";2006;"Moški";2355;"371";1563;"416";5
"516";"Brezovica";2006;"Ženske";1948;"228";1119;"596";5
"517";"Brezovica";2007;"Spol - SKUPAJ";4489;"599";2800;"1082";8
"518";"Brezovica";2007;"Moški";2473;"378";1648;"444";3
"519";"Brezovica";2007;"Ženske";2016;"221";1153;"638";5
"520";"Brezovica";2008;"Spol - SKUPAJ";4647;"602";2869;"1168";8
"521";"Brezovica";2008;"Moški";2552;"383";1686;"480";3
"522";"Brezovica";2008;"Ženske";2095;"219";1183;"688";5
"523";"Brezovica";2009;"Spol - SKUPAJ";4745;"515";2935;"1293";2
"524";"Brezovica";2009;"Moški";2593;"332";1735;"525";1
"525";"Brezovica";2009;"Ženske";2152;"183";1200;"768";1
"526";"Brezovica";2010;"Spol - SKUPAJ";4821;"519";2920;"1379";3
"527";"Brezovica";2010;"Moški";2624;"342";1720;"560";2
"528";"Brezovica";2010;"Ženske";2197;"177";1200;"819";1
"529";"Brezovica";2011;"Spol - SKUPAJ";4816;"461";2838;"1517";NA
"530";"Brezovica";2011;"Moški";2580;"294";1670;"616";NA
"531";"Brezovica";2011;"Ženske";2236;"167";1168;"901";NA
"532";"Brezovica";2012;"Spol - SKUPAJ";4779;"415";2765;"1599";NA
"533";"Brezovica";2012;"Moški";2573;"263";1646;"664";NA
"534";"Brezovica";2012;"Ženske";2206;"152";1119;"935";NA
"535";"Brezovica";2013;"Spol - SKUPAJ";4814;"368";2740;"1706";NA
"536";"Brezovica";2013;"Moški";2565;"226";1644;"695";NA
"537";"Brezovica";2013;"Ženske";2249;"142";1096;"1011";NA
"538";"Brezovica";2014;"Spol - SKUPAJ";4913;"353";2759;"1801";NA
"539";"Brezovica";2014;"Moški";2628;"215";1670;"743";NA
"540";"Brezovica";2014;"Ženske";2285;"138";1089;"1058";NA
"541";"Brezovica";2015;"Spol - SKUPAJ";4959;"339";2762;"1858";NA
"542";"Brezovica";2015;"Moški";2651;"201";1682;"768";NA
"543";"Brezovica";2015;"Ženske";2308;"138";1080;"1090";NA
"544";"Brezovica";2016;"Spol - SKUPAJ";5152;"329";2842;"1981";NA
"545";"Brezovica";2016;"Moški";2778;"195";1761;"822";NA
"546";"Brezovica";2016;"Ženske";2374;"134";1081;"1159";NA
"547";"Brezovica";2017;"Spol - SKUPAJ";5326;"324";2869;"2133";NA
"548";"Brezovica";2017;"Moški";2815;"188";1758;"869";NA
"549";"Brezovica";2017;"Ženske";2511;"136";1111;"1264";NA
"550";"Brežice";2005;"Spol - SKUPAJ";9154;"1634";5672;"1532";317
"551";"Brežice";2005;"Moški";5318;"1062";3375;"645";237
"552";"Brežice";2005;"Ženske";3836;"572";2298;"887";80
"553";"Brežice";2006;"Spol - SKUPAJ";9361;"1591";5827;"1626";317
"554";"Brežice";2006;"Moški";5427;"1038";3476;"672";240
"555";"Brežice";2006;"Ženske";3934;"553";2351;"954";77
"556";"Brežice";2007;"Spol - SKUPAJ";9791;"1671";6024;"1766";331
"557";"Brežice";2007;"Moški";5669;"1117";3567;"724";260
"558";"Brežice";2007;"Ženske";4122;"553";2456;"1042";71
"559";"Brežice";2008;"Spol - SKUPAJ";10004;"1715";6080;"1887";321
"560";"Brežice";2008;"Moški";5753;"1142";3607;"764";240
"561";"Brežice";2008;"Ženske";4250;"573";2474;"1123";81
"562";"Brežice";2009;"Spol - SKUPAJ";9699;"1446";6058;"1986";208
"563";"Brežice";2009;"Moški";5542;"960";3600;"831";151
"564";"Brežice";2009;"Ženske";4157;"487";2458;"1156";56
"565";"Brežice";2010;"Spol - SKUPAJ";9422;"1269";5924;"2059";170
"566";"Brežice";2010;"Moški";5397;"867";3563;"835";132
"567";"Brežice";2010;"Ženske";4025;"402";2361;"1224";38
"568";"Brežice";2011;"Spol - SKUPAJ";9419;"1289";5936;"2194";NA
"569";"Brežice";2011;"Moški";5373;"874";3606;"893";NA
"570";"Brežice";2011;"Ženske";4046;"415";2330;"1301";NA
"571";"Brežice";2012;"Spol - SKUPAJ";8967;"1040";5681;"2246";NA
"572";"Brežice";2012;"Moški";5056;"686";3455;"915";NA
"573";"Brežice";2012;"Ženske";3911;"354";2226;"1331";NA
"574";"Brežice";2013;"Spol - SKUPAJ";8961;"1002";5601;"2358";NA
"575";"Brežice";2013;"Moški";5033;"645";3424;"964";NA
"576";"Brežice";2013;"Ženske";3928;"357";2177;"1394";NA
"577";"Brežice";2014;"Spol - SKUPAJ";8999;"898";5627;"2474";NA
"578";"Brežice";2014;"Moški";5097;"596";3495;"1006";NA
"579";"Brežice";2014;"Ženske";3902;"302";2132;"1468";NA
"580";"Brežice";2015;"Spol - SKUPAJ";9066;"810";5679;"2577";NA
"581";"Brežice";2015;"Moški";5121;"520";3550;"1051";NA
"582";"Brežice";2015;"Ženske";3945;"290";2129;"1526";NA
"583";"Brežice";2016;"Spol - SKUPAJ";9103;"728";5647;"2728";NA
"584";"Brežice";2016;"Moški";5064;"472";3506;"1086";NA
"585";"Brežice";2016;"Ženske";4039;"256";2141;"1642";NA
"586";"Brežice";2017;"Spol - SKUPAJ";9594;"771";5900;"2923";NA
"587";"Brežice";2017;"Moški";5375;"510";3715;"1150";NA
"588";"Brežice";2017;"Ženske";4219;"261";2185;"1773";NA
"589";"Cankova";2005;"Spol - SKUPAJ";675;"201";384;"80";9
"590";"Cankova";2005;"Moški";400;"132";220;"40";6
"591";"Cankova";2005;"Ženske";275;"69";163;"40";3
"592";"Cankova";2006;"Spol - SKUPAJ";700;"207";401;"83";10
"593";"Cankova";2006;"Moški";416;"138";230;"41";7
"594";"Cankova";2006;"Ženske";284;"68";171;"42";3
"595";"Cankova";2007;"Spol - SKUPAJ";704;"197";414;"86";6
"596";"Cankova";2007;"Moški";405;"131";230;"39";5
"597";"Cankova";2007;"Ženske";299;"66";184;"47";1
"598";"Cankova";2008;"Spol - SKUPAJ";716;"204";412;"96";5
"599";"Cankova";2008;"Moški";408;"133";227;"44";4
"600";"Cankova";2008;"Ženske";308;"71";185;"52";1
"601";"Cankova";2009;"Spol - SKUPAJ";631;"155";366;"103";7
"602";"Cankova";2009;"Moški";368;"105";208;"49";6
"603";"Cankova";2009;"Ženske";263;"50";158;"54";1
"604";"Cankova";2010;"Spol - SKUPAJ";649;"145";387;"108";9
"605";"Cankova";2010;"Moški";378;"103";215;"52";8
"606";"Cankova";2010;"Ženske";271;"42";172;"56";1
"607";"Cankova";2011;"Spol - SKUPAJ";627;"131";378;"118";NA
"608";"Cankova";2011;"Moški";367;"93";219;"55";NA
"609";"Cankova";2011;"Ženske";260;"38";159;"63";NA
"610";"Cankova";2012;"Spol - SKUPAJ";621;"117";367;"137";NA
"611";"Cankova";2012;"Moški";362;"88";210;"64";NA
"612";"Cankova";2012;"Ženske";259;"29";157;"73";NA
"613";"Cankova";2013;"Spol - SKUPAJ";594;"92";358;"144";NA
"614";"Cankova";2013;"Moški";343;"66";205;"72";NA
"615";"Cankova";2013;"Ženske";251;"26";153;"72";NA
"616";"Cankova";2014;"Spol - SKUPAJ";582;"97";345;"140";NA
"617";"Cankova";2014;"Moški";334;"69";198;"67";NA
"618";"Cankova";2014;"Ženske";248;"28";147;"73";NA
"619";"Cankova";2015;"Spol - SKUPAJ";548;"70";339;"139";NA
"620";"Cankova";2015;"Moški";294;"43";188;"63";NA
"621";"Cankova";2015;"Ženske";254;"27";151;"76";NA
"622";"Cankova";2016;"Spol - SKUPAJ";555;"61";340;"154";NA
"623";"Cankova";2016;"Moški";299;"39";188;"72";NA
"624";"Cankova";2016;"Ženske";256;"22";152;"82";NA
"625";"Cankova";2017;"Spol - SKUPAJ";584;"66";338;"180";NA
"626";"Cankova";2017;"Moški";323;"46";194;"83";NA
"627";"Cankova";2017;"Ženske";261;"20";144;"97";NA
"628";"Celje";2005;"Spol - SKUPAJ";19027;"3353";10630;"4873";171
"629";"Celje";2005;"Moški";10437;"2214";5985;"2147";90
"630";"Celje";2005;"Ženske";8590;"1139";4645;"2726";80
"631";"Celje";2006;"Spol - SKUPAJ";19752;"3601";10870;"5125";157
"632";"Celje";2006;"Moški";10965;"2422";6225;"2231";88
"633";"Celje";2006;"Ženske";8787;"1179";4646;"2894";69
"634";"Celje";2007;"Spol - SKUPAJ";20863;"3899";11436;"5392";136
"635";"Celje";2007;"Moški";11821;"2719";6720;"2314";68
"636";"Celje";2007;"Ženske";9042;"1180";4716;"3078";68
"637";"Celje";2008;"Spol - SKUPAJ";21321;"3997";11626;"5566";131
"638";"Celje";2008;"Moški";12224;"2899";6896;"2365";64
"639";"Celje";2008;"Ženske";9097;"1098";4730;"3201";67
"640";"Celje";2009;"Spol - SKUPAJ";20040;"2995";11354;"5627";63
"641";"Celje";2009;"Moški";11347;"2082";6822;"2409";34
"642";"Celje";2009;"Ženske";8693;"914";4532;"3219";29
"643";"Celje";2010;"Spol - SKUPAJ";19140;"2577";10746;"5758";59
"644";"Celje";2010;"Moški";10677;"1728";6467;"2449";33
"645";"Celje";2010;"Ženske";8463;"849";4279;"3309";26
"646";"Celje";2011;"Spol - SKUPAJ";19045;"2362";10589;"6094";NA
"647";"Celje";2011;"Moški";10548;"1531";6439;"2578";NA
"648";"Celje";2011;"Ženske";8497;"831";4150;"3516";NA
"649";"Celje";2012;"Spol - SKUPAJ";18267;"2026";10066;"6175";NA
"650";"Celje";2012;"Moški";10042;"1297";6139;"2606";NA
"651";"Celje";2012;"Ženske";8225;"729";3927;"3569";NA
"652";"Celje";2013;"Spol - SKUPAJ";18293;"1909";10118;"6266";NA
"653";"Celje";2013;"Moški";10143;"1240";6245;"2658";NA
"654";"Celje";2013;"Ženske";8150;"669";3873;"3608";NA
"655";"Celje";2014;"Spol - SKUPAJ";18329;"1781";10154;"6394";NA
"656";"Celje";2014;"Moški";10208;"1155";6355;"2698";NA
"657";"Celje";2014;"Ženske";8121;"626";3799;"3696";NA
"658";"Celje";2015;"Spol - SKUPAJ";18539;"1735";10209;"6595";NA
"659";"Celje";2015;"Moški";10314;"1117";6427;"2770";NA
"660";"Celje";2015;"Ženske";8225;"618";3782;"3825";NA
"661";"Celje";2016;"Spol - SKUPAJ";19322;"1740";10646;"6936";NA
"662";"Celje";2016;"Moški";10831;"1129";6810;"2892";NA
"663";"Celje";2016;"Ženske";8491;"611";3836;"4044";NA
"664";"Celje";2017;"Spol - SKUPAJ";20493;"1846";11275;"7372";NA
"665";"Celje";2017;"Moški";11618;"1232";7331;"3055";NA
"666";"Celje";2017;"Ženske";8875;"614";3944;"4317";NA
"667";"Cerklje na Gorenjskem";2005;"Spol - SKUPAJ";2727;"619";1655;"426";27
"668";"Cerklje na Gorenjskem";2005;"Moški";1548;"394";963;"169";21
"669";"Cerklje na Gorenjskem";2005;"Ženske";1179;"225";692;"257";5
"670";"Cerklje na Gorenjskem";2006;"Spol - SKUPAJ";2782;"639";1669;"449";25
"671";"Cerklje na Gorenjskem";2006;"Moški";1607;"431";968;"188";21
"672";"Cerklje na Gorenjskem";2006;"Ženske";1175;"208";701;"261";5
"673";"Cerklje na Gorenjskem";2007;"Spol - SKUPAJ";2876;"643";1698;"511";24
"674";"Cerklje na Gorenjskem";2007;"Moški";1653;"437";982;"215";19
"675";"Cerklje na Gorenjskem";2007;"Ženske";1223;"206";715;"296";5
"676";"Cerklje na Gorenjskem";2008;"Spol - SKUPAJ";2977;"635";1747;"574";21
"677";"Cerklje na Gorenjskem";2008;"Moški";1715;"444";1010;"243";17
"678";"Cerklje na Gorenjskem";2008;"Ženske";1262;"191";737;"331";4
"679";"Cerklje na Gorenjskem";2009;"Spol - SKUPAJ";2995;"514";1829;"628";24
"680";"Cerklje na Gorenjskem";2009;"Moški";1733;"388";1057;"267";21
"681";"Cerklje na Gorenjskem";2009;"Ženske";1262;"126";772;"361";3
"682";"Cerklje na Gorenjskem";2010;"Spol - SKUPAJ";2909;"432";1783;"677";17
"683";"Cerklje na Gorenjskem";2010;"Moški";1645;"319";1037;"276";13
"684";"Cerklje na Gorenjskem";2010;"Ženske";1264;"113";746;"401";4
"685";"Cerklje na Gorenjskem";2011;"Spol - SKUPAJ";2948;"397";1775;"776";NA
"686";"Cerklje na Gorenjskem";2011;"Moški";1617;"279";1026;"312";NA
"687";"Cerklje na Gorenjskem";2011;"Ženske";1331;"118";749;"464";NA
"688";"Cerklje na Gorenjskem";2012;"Spol - SKUPAJ";2924;"359";1760;"805";NA
"689";"Cerklje na Gorenjskem";2012;"Moški";1596;"245";1035;"316";NA
"690";"Cerklje na Gorenjskem";2012;"Ženske";1328;"114";725;"489";NA
"691";"Cerklje na Gorenjskem";2013;"Spol - SKUPAJ";3010;"350";1775;"885";NA
"692";"Cerklje na Gorenjskem";2013;"Moški";1629;"239";1044;"346";NA
"693";"Cerklje na Gorenjskem";2013;"Ženske";1381;"111";731;"539";NA
"694";"Cerklje na Gorenjskem";2014;"Spol - SKUPAJ";3069;"339";1809;"921";NA
"695";"Cerklje na Gorenjskem";2014;"Moški";1675;"229";1090;"356";NA
"696";"Cerklje na Gorenjskem";2014;"Ženske";1394;"110";719;"565";NA
"697";"Cerklje na Gorenjskem";2015;"Spol - SKUPAJ";3185;"327";1856;"1002";NA
"698";"Cerklje na Gorenjskem";2015;"Moški";1727;"213";1121;"393";NA
"699";"Cerklje na Gorenjskem";2015;"Ženske";1458;"114";735;"609";NA
"700";"Cerklje na Gorenjskem";2016;"Spol - SKUPAJ";3295;"337";1894;"1064";NA
"701";"Cerklje na Gorenjskem";2016;"Moški";1780;"227";1135;"418";NA
"702";"Cerklje na Gorenjskem";2016;"Ženske";1515;"110";759;"646";NA
"703";"Cerklje na Gorenjskem";2017;"Spol - SKUPAJ";3381;"342";1896;"1143";NA
"704";"Cerklje na Gorenjskem";2017;"Moški";1824;"242";1121;"461";NA
"705";"Cerklje na Gorenjskem";2017;"Ženske";1557;"100";775;"682";NA
"706";"Cerknica";2005;"Spol - SKUPAJ";4678;"979";2774;"888";37
"707";"Cerknica";2005;"Moški";2629;"571";1639;"387";32
"708";"Cerknica";2005;"Ženske";2049;"408";1135;"501";5
"709";"Cerknica";2006;"Spol - SKUPAJ";4757;"964";2828;"929";36
"710";"Cerknica";2006;"Moški";2672;"590";1670;"388";25
"711";"Cerknica";2006;"Ženske";2084;"374";1158;"541";11
"712";"Cerknica";2007;"Spol - SKUPAJ";5027;"1021";2965;"1004";37
"713";"Cerknica";2007;"Moški";2853;"643";1769;"416";24
"714";"Cerknica";2007;"Ženske";2174;"378";1196;"588";13
"715";"Cerknica";2008;"Spol - SKUPAJ";5138;"1056";2985;"1071";25
"716";"Cerknica";2008;"Moški";2942;"698";1779;"445";20
"717";"Cerknica";2008;"Ženske";2195;"358";1206;"626";5
"718";"Cerknica";2009;"Spol - SKUPAJ";4977;"823";3013;"1122";19
"719";"Cerknica";2009;"Moški";2832;"546";1820;"455";11
"720";"Cerknica";2009;"Ženske";2145;"277";1193;"667";8
"721";"Cerknica";2010;"Spol - SKUPAJ";4848;"712";2953;"1168";15
"722";"Cerknica";2010;"Moški";2736;"454";1806;"470";6
"723";"Cerknica";2010;"Ženske";2112;"258";1147;"698";9
"724";"Cerknica";2011;"Spol - SKUPAJ";4852;"676";2899;"1277";NA
"725";"Cerknica";2011;"Moški";2732;"417";1788;"527";NA
"726";"Cerknica";2011;"Ženske";2120;"259";1111;"750";NA
"727";"Cerknica";2012;"Spol - SKUPAJ";4726;"606";2811;"1309";NA
"728";"Cerknica";2012;"Moški";2661;"370";1760;"531";NA
"729";"Cerknica";2012;"Ženske";2065;"236";1051;"778";NA
"730";"Cerknica";2013;"Spol - SKUPAJ";4679;"551";2779;"1349";NA
"731";"Cerknica";2013;"Moški";2616;"325";1743;"548";NA
"732";"Cerknica";2013;"Ženske";2063;"226";1036;"801";NA
"733";"Cerknica";2014;"Spol - SKUPAJ";4777;"506";2827;"1444";NA
"734";"Cerknica";2014;"Moški";2653;"305";1757;"591";NA
"735";"Cerknica";2014;"Ženske";2124;"201";1070;"853";NA
"736";"Cerknica";2015;"Spol - SKUPAJ";4801;"463";2842;"1496";NA
"737";"Cerknica";2015;"Moški";2650;"270";1773;"607";NA
"738";"Cerknica";2015;"Ženske";2151;"193";1069;"889";NA
"739";"Cerknica";2016;"Spol - SKUPAJ";4916;"456";2880;"1580";NA
"740";"Cerknica";2016;"Moški";2716;"271";1808;"637";NA
"741";"Cerknica";2016;"Ženske";2200;"185";1072;"943";NA
"742";"Cerknica";2017;"Spol - SKUPAJ";4993;"423";2889;"1681";NA
"743";"Cerknica";2017;"Moški";2776;"252";1830;"694";NA
"744";"Cerknica";2017;"Ženske";2217;"171";1059;"987";NA
"745";"Cerkno";2005;"Spol - SKUPAJ";2346;"798";1205;"341";2
"746";"Cerkno";2005;"Moški";1337;"413";783;"140";1
"747";"Cerkno";2005;"Ženske";1009;"385";422;"201";1
"748";"Cerkno";2006;"Spol - SKUPAJ";2360;"787";1206;"365";2
"749";"Cerkno";2006;"Moški";1350;"414";780;"154";1
"750";"Cerkno";2006;"Ženske";1010;"373";425;"211";1
"751";"Cerkno";2007;"Spol - SKUPAJ";2376;"762";1231;"382";1
"752";"Cerkno";2007;"Moški";1357;"403";801;"154";NA
"753";"Cerkno";2007;"Ženske";1019;"359";431;"228";1
"754";"Cerkno";2008;"Spol - SKUPAJ";2353;"728";1234;"390";1
"755";"Cerkno";2008;"Moški";1355;"394";800;"160";NA
"756";"Cerkno";2008;"Ženske";998;"333";434;"230";1
"757";"Cerkno";2009;"Spol - SKUPAJ";2232;"614";1243;"375";NA
"758";"Cerkno";2009;"Moški";1292;"343";797;"152";NA
"759";"Cerkno";2009;"Ženske";940;"271";447;"223";NA
"760";"Cerkno";2010;"Spol - SKUPAJ";2221;"573";1260;"388";NA
"761";"Cerkno";2010;"Moški";1299;"321";815;"163";NA
"762";"Cerkno";2010;"Ženske";922;"252";445;"225";NA
"763";"Cerkno";2011;"Spol - SKUPAJ";2211;"551";1250;"410";NA
"764";"Cerkno";2011;"Moški";1292;"309";811;"172";NA
"765";"Cerkno";2011;"Ženske";919;"242";439;"238";NA
"766";"Cerkno";2012;"Spol - SKUPAJ";2209;"531";1247;"431";NA
"767";"Cerkno";2012;"Moški";1294;"299";818;"177";NA
"768";"Cerkno";2012;"Ženske";915;"232";429;"254";NA
